日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量(股),成交金额(元),涨跌,涨跌幅(%)
2004/9/2,1321.462,1319.071,1328.607,1303.188,1327.927,853306800,4812775026,6.465,0.4892
2004/9/3,1327.927,1327.807,1333.219,1319.825,1327.116,747210200,4056540453,-0.811,-0.0611
2004/9/6,1327.116,1326.459,1326.873,1315.958,1321.465,578730400,3194217470,-5.651,-0.4258
2004/9/7,1321.465,1321.208,1325.683,1312.312,1324.294,565281300,3166533856,2.829,0.2141
2004/9/8,1324.294,1322.84,1323.259,1302.113,1309.333,821318600,4048421727,-14.961,-1.1297
2004/9/9,1309.333,1307.468,1307.472,1281.749,1284.307,808583700,4421933714,-25.026,-1.9114
2004/9/10,1284.307,1281.583,1287.747,1270.937,1287.081,611111300,3369487186,2.774,0.216
2004/9/13,1287.081,1285.319,1285.319,1259.432,1260.316,686224000,3813116127,-26.765,-2.0795
2004/9/14,1260.316,1266.232,1305.734,1266.232,1300.357,1261124700,6965915592,40.041,3.1771
2004/9/15,1300.357,1303.288,1374.036,1301.376,1355.226,2931277200,17022337044,54.869,4.2195
2004/9/16,1355.226,1364.25,1377.99,1354.2,1371.201,2302492000,13489356437,15.975,1.1788
2004/9/17,1371.201,1373.499,1415.64,1368.543,1414.702,3108564000,18842047946,43.501,3.1725
2004/9/20,1414.702,1423.972,1463.793,1422.899,1463.221,4188815500,26290815247,48.519,3.4296
2004/9/21,1463.221,1466.203,1467.543,1436.51,1448.562,3477648500,22392127826,-14.659,-1.0018
2004/9/22,1448.562,1444.254,1451.413,1414.701,1420.148,3018538200,19496834900,-28.414,-1.9615
2004/9/23,1420.148,1417.391,1464.976,1408.61,1464.779,2235234200,14700579300,44.631,3.1427
2004/9/24,1464.779,1475.091,1496.214,1434.31,1435.563,4085530500,28667519246,-29.216,-1.9946
2004/9/27,1435.563,1452.508,1466.402,1419.313,1427.398,1974973800,12904648806,-8.165,-0.5688
2004/9/28,1427.398,1430.221,1438.048,1416.603,1435.589,1412237000,9254854536,8.191,0.5738
2004/9/29,1435.589,1436.706,1438.977,1417.829,1420.009,1317954400,8676821392,-15.58,-1.0853
2004/9/30,1420.009,1418.108,1420.052,1390.684,1396.7,1295904900,8234662308,-23.309,-1.6415
2004/10/8,1396.7,1395.669,1423.204,1373.928,1422.929,1381398400,9385252721,26.229,1.8779
2004/10/11,1422.929,1424.225,1437.572,1409.223,1413.154,2321482900,16434170579,-9.775,-0.687
2004/10/12,1413.154,1410.61,1410.61,1380.692,1384.439,1708983700,11572506410,-28.715,-2.032
2004/10/13,1384.439,1382.356,1393.652,1372.063,1386.721,1428411100,9790164989,2.282,0.1648
2004/10/14,1386.721,1386.858,1387.362,1331.131,1332.938,1724777100,11661332772,-53.783,-3.8784
2004/10/15,1332.938,1328.472,1340.116,1312.55,1330.518,1354316800,8960323339,-2.42,-0.1816
2004/10/18,1330.518,1332.521,1341.783,1316.323,1335.394,1011913600,6804062933,4.876,0.3665
2004/10/19,1335.394,1339.064,1361.814,1334.465,1337.618,1304036900,8444424482,2.224,0.1665
2004/10/20,1337.618,1337.714,1337.715,1311.877,1330.584,1186456100,7605659709,-7.034,-0.5259
2004/10/21,1330.584,1331.22,1340.963,1304.544,1310.545,1643646900,10673486243,-20.039,-1.506
2004/10/22,1310.545,1310.854,1330.56,1294.041,1329.355,1792506100,11619270416,18.81,1.4353
2004/10/25,1329.355,1337.254,1346.881,1308.892,1311.151,1756603300,11808958271,-18.204,-1.3694
2004/10/26,1311.151,1309.622,1325.202,1289.873,1324.783,1706971200,10965410247,13.632,1.0397
2004/10/27,1324.783,1326.917,1343.029,1314.867,1342.799,2076824200,12961626999,18.016,1.3599
2004/10/28,1342.799,1340.815,1356.631,1336.75,1341.737,1959382900,12244172796,-1.062,-0.0791
2004/10/29,1341.737,1316.599,1337.276,1304.067,1320.536,1790571500,11215927886,-21.201,-1.5801
2004/11/1,1320.536,1317.658,1323.101,1304.294,1305.291,1196191500,7218346789,-15.245,-1.1545
2004/11/2,1305.291,1303.878,1306.278,1290.988,1301.528,1096095500,6711524382,-3.763,-0.2883
2004/11/3,1301.528,1304.575,1327.5,1301.324,1326.749,1328283500,8411264149,25.221,1.9378
2004/11/4,1326.749,1328.115,1338.264,1301.363,1304.776,1397438400,8753620424,-21.973,-1.6562
2004/11/5,1304.776,1308.654,1315.941,1298.707,1305.128,999636000,6257655777,0.352,0.027
2004/11/8,1305.128,1303.522,1307.619,1292.909,1304.229,737665600,4398204289,-0.899,-0.0689
2004/11/9,1304.229,1304.371,1313.151,1299.942,1307.429,711164000,4270396183,3.2,0.2454
2004/11/10,1307.429,1310.319,1360.713,1302.704,1354.386,2331973800,14102138217,46.957,3.5916
2004/11/11,1354.386,1358.647,1379.86,1346.029,1347.07,2742989500,16803175478,-7.316,-0.5402
2004/11/12,1347.07,1346.843,1360.329,1341.124,1352.217,1574410500,9490677855,5.147,0.3821
2004/11/15,1352.217,1354.478,1370.616,1354.478,1370.046,1423053500,8929425601,17.829,1.3185
2004/11/16,1370.046,1372.576,1376.189,1361.279,1370.389,1416560700,8616093065,0.343,0.025
2004/11/17,1370.389,1370.698,1370.792,1350.521,1356.138,1223426100,7593392537,-14.251,-1.0399
2004/11/18,1356.138,1353.498,1368.061,1352.886,1367.828,1158909500,7315559035,11.69,0.862
2004/11/19,1367.828,1369.806,1380.076,1365.241,1379.96,1410790400,8670276964,12.132,0.887
2004/11/22,1379.96,1381.579,1387.342,1374.406,1383.02,1666743900,10273902386,3.06,0.2217
2004/11/23,1383.02,1383.525,1383.787,1368.143,1371.244,1632852000,10039118980,-11.776,-0.8515
2004/11/24,1371.244,1371.323,1380.766,1358.452,1359.125,1635543400,9764012712,-12.119,-0.8838
2004/11/25,1359.125,1358.408,1362.159,1348.406,1358.333,1342533800,7758391041,-0.792,-0.0583
2004/11/26,1358.333,1357.536,1362.494,1354.795,1356.727,1043493300,6121805795,-1.606,-0.1182
2004/11/29,1356.727,1354.575,1354.575,1335.608,1337.434,1008315100,6080041482,-19.293,-1.422
2004/11/30,1337.434,1335.998,1341.482,1332.288,1340.771,927724500,5475046413,3.337,0.2495
2004/12/1,1340.771,1340.916,1342.546,1332.967,1334.944,955342900,5797059464,-5.827,-0.4346
2004/12/2,1334.944,1333.573,1334.058,1324.553,1333.09,1280448300,7714799602,-1.854,-0.1389
2004/12/3,1333.09,1333.009,1343.711,1332.856,1337.197,1350501600,8201369595,4.107,0.3081
2004/12/6,1337.197,1337.807,1342.831,1327.383,1339.644,1066478500,6326780448,2.447,0.183
2004/12/7,1339.644,1339.818,1340.879,1322.818,1323.752,1023680500,5960762587,-15.892,-1.1863
2004/12/8,1323.752,1331.277,1337.87,1322.051,1326.438,859335800,4929900994,2.686,0.2029
2004/12/9,1326.438,1326.744,1352.455,1318.468,1338.81,1525791100,8334090719,12.372,0.9327
2004/12/10,1338.81,1336.628,1340.365,1316.643,1317.717,1107238600,6280950511,-21.093,-1.5755
2004/12/13,1317.717,1312.605,1314.4,1299.804,1309.695,854945300,4859194761,-8.022,-0.6088
2004/12/14,1309.695,1309.066,1315.894,1303.149,1307.553,804598200,4652200396,-2.142,-0.1635
2004/12/15,1307.553,1307.34,1317.816,1291.855,1313.045,1140508900,6514900009,5.492,0.42
2004/12/16,1313.045,1311.027,1317.617,1302.485,1305.018,905880200,5060280877,-8.027,-0.6113
2004/12/17,1305.018,1303.94,1303.94,1288.237,1290.49,766209900,4229595150,-14.528,-1.1132
2004/12/20,1290.49,1286.066,1286.066,1272.146,1275.459,805310700,4603037838,-15.031,-1.1648
2004/12/21,1275.459,1275.087,1285.705,1271.03,1275.17,699952900,3734396474,-0.289,-0.0227
2004/12/22,1275.17,1277.183,1307.726,1275.063,1307.57,1333967500,7370728966,32.4,2.5408
2004/12/23,1307.57,1308.576,1308.589,1280.718,1282.719,847608800,4917096437,-24.851,-1.9005
2004/12/24,1282.719,1281.318,1290.657,1280.38,1285.036,718052100,4282648411,2.317,0.1806
2004/12/27,1285.036,1285.41,1292.313,1276.73,1280.272,723114900,4172827444,-4.764,-0.3707
2004/12/28,1280.272,1280.931,1283.631,1271.91,1278.943,775821200,4318210151,-1.329,-0.1038
2004/12/29,1278.943,1278.688,1285.549,1270.887,1274.313,871398700,4767536618,-4.63,-0.362
2004/12/30,1274.313,1273.154,1280.571,1264.152,1273.709,881285700,5014102767,-0.604,-0.0474
2004/12/31,1273.709,1275.386,1280.827,1264.486,1266.496,830394900,4695701391,-7.213,-0.5663
2005/1/4,1266.496,1260.782,1260.782,1238.179,1242.774,816177000,4418452072,-23.722,-1.873
2005/1/5,1242.774,1241.682,1258.58,1235.746,1251.937,867865100,4916589345,9.163,0.7373
2005/1/6,1251.937,1252.493,1252.735,1234.236,1239.43,792225400,4381370373,-12.507,-0.999
2005/1/7,1239.43,1239.323,1256.313,1235.508,1244.746,894087100,5040041961,5.316,0.4289
2005/1/10,1244.746,1243.576,1252.723,1236.089,1252.401,723468300,4118291800,7.655,0.615
2005/1/11,1252.401,1252.711,1260.871,1247.835,1257.462,772557000,4368276204,5.061,0.4041
2005/1/12,1257.462,1257.17,1257.193,1246.422,1256.923,676958500,3799862970,-0.539,-0.0429
2005/1/13,1256.923,1255.718,1259.499,1251.016,1256.314,874670700,5003680905,-0.609,-0.0485
2005/1/14,1256.314,1255.871,1268.856,1243.873,1245.62,989832700,5272487548,-10.694,-0.8512
2005/1/17,1245.62,1235.574,1236.397,1214.065,1216.652,1002856500,5434886372,-28.968,-2.3256
2005/1/18,1216.652,1215.776,1226.043,1207.052,1225.454,1019028800,5294355403,8.802,0.7235
2005/1/19,1225.454,1225.075,1225.075,1214.635,1218.108,937719500,4677974261,-7.346,-0.5995
2005/1/20,1218.108,1213.368,1213.96,1199.167,1204.394,1031028400,5383794433,-13.714,-1.1258
2005/1/21,1204.394,1201.933,1237.909,1189.211,1234.476,1697008000,9001891166,30.082,2.4977
2005/1/24,1234.476,1258.024,1265.949,1239.8,1255.777,1802020700,9786782745,21.301,1.7255
2005/1/25,1255.777,1252.354,1254.866,1239.164,1254.234,1181392400,6439329735,-1.543,-0.1229
2005/1/26,1254.234,1252.372,1254.232,1240.131,1241.958,964069100,5351521371,-12.276,-0.9788
2005/1/27,1241.958,1239.579,1241.137,1223.877,1225.891,941282900,4955027563,-16.067,-1.2937
2005/1/28,1225.891,1223.727,1226.304,1208.857,1213.673,817055700,4199937500,-12.218,-0.9967
2005/1/31,1213.673,1210.755,1210.755,1190.173,1191.823,907806200,4668009660,-21.85,-1.8003
2005/2/1,1191.823,1189.501,1203.066,1187.26,1188.931,934022200,4907930798,-2.892,-0.2427
2005/2/2,1188.931,1189.502,1253.159,1189.502,1252.5,1905406200,10397266982,63.569,5.3467
2005/2/3,1252.5,1253.813,1269.155,1236.179,1242.307,2041522500,10897290918,-10.193,-0.8138
2005/2/4,1242.307,1238.609,1274.115,1235.64,1269.004,1702829300,9664344696,26.697,2.149
2005/2/16,1269.004,1276.015,1291.465,1270.318,1278.88,1444545500,7980113941,9.876,0.7782
2005/2/17,1278.88,1280.028,1280.028,1263.711,1276.134,1121861200,6103111167,-2.746,-0.2147
2005/2/18,1276.134,1275.664,1278.624,1258.561,1258.969,1068805000,5785501675,-17.165,-1.3451
2005/2/21,1258.969,1259.528,1284.937,1259.509,1284.48,1253692200,6930691909,25.511,2.0263
2005/2/22,1284.48,1285.629,1312.533,1282.783,1309.277,2260281500,12773513597,24.797,1.9305
2005/2/23,1309.277,1309.624,1316.588,1299.146,1309.475,2418912700,13699232356,0.198,0.0151
2005/2/24,1309.475,1307.036,1310.967,1296.979,1309.949,2011581500,11356347725,0.474,0.0362
2005/2/25,1309.949,1311.367,1328.533,1311.205,1312.445,2406961000,13978978613,2.496,0.1905
2005/2/28,1312.445,1311.439,1315.137,1298.928,1306.003,1765143200,10244600574,-6.442,-0.4908
2005/3/1,1306.003,1305.249,1308.758,1295.642,1303.412,1398095200,7981055189,-2.591,-0.1984
2005/3/2,1303.412,1303.31,1316.723,1285.916,1287.45,1862863500,10749393269,-15.962,-1.2246
2005/3/3,1287.45,1285.197,1295.253,1276.88,1294.339,1282360900,6981237947,6.889,0.5351
2005/3/4,1294.339,1294.156,1299.596,1286.481,1287.714,1104995800,6269241735,-6.625,-0.5118
2005/3/7,1287.714,1288.408,1296.88,1287.74,1293.739,1076224600,6283006028,6.025,0.4679
2005/3/8,1293.739,1298.25,1318.895,1296.908,1318.271,1798439800,11159503133,24.532,1.8962
2005/3/9,1318.271,1321.208,1326.076,1310.235,1316.791,2056718700,12224773524,-1.48,-0.1123
2005/3/10,1316.791,1316.9,1316.9,1282.528,1286.233,1789766900,10537289293,-30.558,-2.3206
2005/3/11,1286.233,1284.513,1292.529,1278.153,1289.941,1499671400,9039329504,3.708,0.2883
2005/3/14,1289.941,1288.985,1304.112,1271.511,1293.5,1869250200,11968377532,3.559,0.2759
2005/3/15,1293.5,1293.132,1293.259,1266.637,1269.144,1564271900,9678243188,-24.356,-1.883
2005/3/16,1269.144,1267.052,1268.187,1247.893,1255.589,1366337300,8330513790,-13.555,-1.068
2005/3/17,1255.589,1255.985,1257.794,1242.513,1243.475,1289554300,7813701039,-12.114,-0.9648
2005/3/18,1243.475,1242.453,1248.034,1223.615,1227.403,1245243200,7341657969,-16.072,-1.2925
2005/3/21,1227.403,1226.143,1232.817,1220.824,1231.046,996368700,5815375672,3.643,0.2968
2005/3/22,1231.046,1230.682,1231.676,1202.427,1206.922,1465330900,8148375066,-24.124,-1.9596
2005/3/23,1206.922,1205.755,1218.011,1194.322,1201.649,1344060500,7851213159,-5.273,-0.4369
2005/3/24,1201.649,1200.257,1208.608,1187.581,1208.192,1147719000,6700150740,6.543,0.5445
2005/3/25,1208.192,1207.203,1211.16,1199.87,1205.634,952758900,5076361298,-2.558,-0.2117
2005/3/28,1205.634,1204.85,1204.85,1185.456,1200.113,902323300,4909950998,-5.521,-0.4579
2005/3/29,1200.113,1199.691,1209.229,1194.589,1195.018,923316000,5191811889,-5.095,-0.4245
2005/3/30,1195.018,1192.447,1192.447,1171.811,1172.574,1138348100,6153729584,-22.444,-1.8781
2005/3/31,1172.574,1168.828,1181.531,1162.031,1181.236,1043779000,5371672163,8.662,0.7387
2005/4/1,1181.236,1180.373,1237.8,1173.543,1223.566,1966033200,10792487110,42.33,3.5835
2005/4/4,1223.566,1212.118,1218.275,1196.945,1202.967,1379440100,7947332083,-20.599,-1.6835
2005/4/5,1202.967,1200.691,1209.341,1189.255,1191.745,1158268400,6448636910,-11.222,-0.9329
2005/4/6,1191.745,1191.198,1220.415,1183.906,1214.868,1672796600,9920447927,23.123,1.9403
2005/4/7,1214.868,1216.728,1248.062,1213.65,1225.487,2427681400,14124443309,10.619,0.8741
2005/4/8,1225.487,1225.049,1249.203,1218.759,1248.521,1776899800,10084950522,23.034,1.8796
2005/4/11,1248.521,1248.15,1252.813,1235.356,1240.972,1930075700,11032464824,-7.549,-0.6046
2005/4/12,1240.972,1239.134,1239.134,1218.512,1219.511,1307588100,7600585414,-21.461,-1.7294
2005/4/13,1219.511,1228.974,1254.319,1228.974,1248.203,1954707100,11064208879,28.692,2.3527
2005/4/14,1248.203,1252.206,1253.598,1233.237,1234.332,1561619800,8614317312,-13.871,-1.1113
2005/4/15,1234.332,1229.68,1229.68,1213.203,1216.962,1426229800,7801305409,-17.37,-1.4072
2005/4/18,1216.962,1212.392,1212.392,1190.984,1197.735,1167117600,6296262278,-19.227,-1.5799
2005/4/19,1197.735,1196.281,1202.492,1191.231,1199.902,1095012600,6108772736,2.167,0.1809
2005/4/20,1199.902,1198.956,1198.956,1178.64,1184.193,1118298400,5938905962,-15.709,-1.3092
2005/4/21,1184.193,1182.205,1190.541,1167.994,1172.556,1326684400,7070086230,-11.637,-0.9827
2005/4/22,1172.556,1171.028,1177.885,1163.402,1169.187,1357836300,7266510541,-3.369,-0.2873
2005/4/25,1169.187,1166.342,1166.342,1146.414,1157.971,1354764800,6908598457,-11.216,-0.9593
2005/4/26,1157.971,1155.644,1169.145,1151.637,1165.335,1397414100,7207425092,7.364,0.6359
2005/4/27,1165.335,1165.099,1166.198,1148.138,1148.757,1361286500,7082585055,-16.578,-1.4226
2005/4/28,1148.757,1145.746,1172.71,1135.733,1169.118,1741974300,9044192189,20.361,1.7724
2005/4/29,1169.118,1168.331,1170.199,1155.985,1159.146,1410569600,7373838183,-9.972,-0.853
2005/5/9,1159.146,1160.62,1165.39,1130.411,1130.835,1086935000,5551480636,-28.311,-2.4424
2005/5/10,1130.835,1126.818,1135.798,1108.42,1135.561,1316415400,6768361146,4.726,0.4179
2005/5/11,1135.561,1134.595,1140.171,1121.867,1124.271,1099556900,5633261057,-11.29,-0.9942
2005/5/12,1124.271,1122.178,1122.916,1099.84,1103.993,1235588300,6506232891,-20.278,-1.8037
2005/5/13,1103.993,1101.606,1120.169,1093.281,1107.627,1347494700,6567864569,3.634,0.3292
2005/5/16,1107.627,1105.397,1105.397,1082.137,1095.468,1022775900,5058195545,-12.159,-1.0978
2005/5/17,1095.468,1091.258,1108.178,1083.943,1099.64,1156872700,5353712665,4.172,0.3808
2005/5/18,1099.64,1099.74,1108.844,1090.299,1102.965,1037840800,5061369144,3.325,0.3024
2005/5/19,1102.965,1101.753,1107.227,1083.115,1103.475,1065816600,5120491791,0.51,0.0462
2005/5/20,1103.475,1100.491,1108.61,1094.669,1099.269,958404100,4520424485,-4.206,-0.3812
2005/5/23,1099.269,1095.308,1095.308,1069.435,1070.844,953394500,4305639100,-28.425,-2.5858
2005/5/24,1070.844,1065.998,1078.098,1057.536,1073.847,1102945400,5065246179,3.003,0.2804
2005/5/25,1073.847,1072.521,1082.179,1064.875,1072.137,980759700,4489152101,-1.71,-0.1592
2005/5/26,1072.137,1071.212,1077.441,1055.816,1058.867,949855600,4454779135,-13.27,-1.2377
2005/5/27,1058.867,1056.323,1068.211,1050.055,1051.946,1014625100,4902913667,-6.921,-0.6536
2005/5/30,1051.946,1049.721,1063.947,1043.276,1060.162,859981600,4083244342,8.216,0.781
2005/5/31,1060.162,1061.612,1070.502,1057.748,1060.738,923922400,4241957029,0.576,0.0543
2005/6/1,1060.738,1059.61,1063.518,1035.706,1039.187,1006249000,4695648687,-21.551,-2.0317
2005/6/2,1039.187,1036.73,1036.73,1008.754,1016.063,1146555600,5557807420,-23.124,-2.2252
2005/6/3,1016.063,1013.903,1019.922,1000.522,1013.637,1001626800,4502218705,-2.426,-0.2388
2005/6/6,1013.637,1010.381,1034.853,998.228,1034.378,1104359900,5027262822,20.741,2.0462
2005/6/7,1034.378,1036.617,1055.629,1029.539,1030.941,1570305300,7466015923,-3.437,-0.3323
2005/6/8,1030.941,1044.179,1118.694,1040.158,1115.582,4028285200,19011909836,84.641,8.2101
2005/6/9,1115.582,1118.806,1146.417,1103.681,1131.052,4069092800,19595252137,15.47,1.3867
2005/6/10,1131.052,1130.554,1130.554,1101.828,1108.286,2841080100,13613185614,-22.766,-2.0128
2005/6/13,1108.286,1105.961,1112.101,1085.866,1106.291,1920377900,8942352961,-1.995,-0.18
2005/6/14,1106.291,1108.337,1119.676,1092.402,1093.464,1836825500,8745408898,-12.827,-1.1595
2005/6/15,1093.464,1090.458,1090.458,1070.065,1072.836,1526763300,7353765093,-20.628,-1.8865
2005/6/16,1072.836,1071.772,1086.348,1064.027,1086.01,1448308300,7028492935,13.174,1.228
2005/6/17,1086.01,1090.114,1094.669,1079.078,1085.61,1675256200,8420848172,-0.4,-0.0368
2005/6/20,1085.61,1087.849,1115.862,1073.41,1115.62,2146861900,10148733469,30.01,2.7643
2005/6/21,1115.62,1115.665,1115.665,1098.904,1101.486,1547809000,7335782337,-14.134,-1.2669
2005/6/22,1101.486,1098.958,1103.249,1090.745,1102.033,1235145300,5901879107,0.547,0.0497
2005/6/23,1102.033,1100.559,1106.749,1092.478,1093.702,1148488600,5472687556,-8.331,-0.756
2005/6/24,1093.702,1091.989,1102.23,1087.693,1101.882,1112107500,5084831452,8.18,0.7479
2005/6/27,1101.882,1108.465,1129.959,1108.465,1124.64,2184238100,10530160555,22.758,2.0654
2005/6/28,1124.64,1120.945,1120.945,1105.341,1108.588,1345843100,6311797700,-16.052,-1.4273
2005/6/29,1108.588,1111.667,1113.522,1103.906,1104.992,1346937900,6542253133,-3.596,-0.3244
2005/6/30,1104.992,1103.477,1103.477,1078.1,1080.938,1378595900,6406963223,-24.054,-2.1768
2005/7/1,1080.938,1077.313,1077.313,1053.631,1055.594,1359781400,6137893182,-25.344,-2.3446
2005/7/4,1055.594,1050.242,1050.242,1030.179,1047.278,1227595800,5092031935,-8.316,-0.7878
2005/7/5,1047.278,1043.883,1047.823,1032.515,1039.043,1049488500,5146902404,-8.235,-0.7863
2005/7/6,1039.043,1040.699,1044.779,1028.22,1033.545,919642800,4259548351,-5.498,-0.5291
2005/7/7,1033.545,1033.218,1044.053,1030.498,1038.597,857042600,3675447775,5.052,0.4888
2005/7/8,1038.597,1036.412,1036.412,1015.399,1017.983,1033736700,4339924399,-20.614,-1.9848
2005/7/11,1017.983,1026.79,1043.207,1009.038,1011.499,1133036100,4783909330,-6.484,-0.6369
2005/7/12,1011.499,1007.901,1048.918,1004.081,1046.161,1845780500,8182997673,34.662,3.4268
2005/7/13,1046.161,1044.578,1045.943,1033.81,1037.394,1282197400,5622988112,-8.767,-0.838
2005/7/14,1037.394,1035.527,1049.881,1033.165,1040.416,1257109300,5531865017,3.022,0.2913
2005/7/15,1040.416,1039.609,1046.364,1021.986,1026.115,1275051400,5238358924,-14.301,-1.3745
2005/7/18,1026.115,1023.38,1023.38,1008.521,1012.097,1096484200,4263923135,-14.018,-1.3661
2005/7/19,1012.097,1011.005,1020.675,1004.657,1014.355,988231600,3987357582,2.258,0.2231
2005/7/20,1014.355,1013.984,1025.103,1008.682,1021.052,1056855900,4443606946,6.697,0.6602
2005/7/21,1021.052,1020.693,1022.044,1009.986,1020.632,1114036000,4828597724,-0.42,-0.0411
2005/7/22,1020.632,1026.129,1054.635,1024.001,1046.321,2548834900,10988269743,25.689,2.517
2005/7/25,1046.321,1045.269,1048.974,1040.592,1045.4,1413410800,6133576328,-0.921,-0.088
2005/7/26,1045.4,1046.536,1078.056,1046.536,1072.807,2557751000,10988613288,27.407,2.6217
2005/7/27,1072.807,1072.564,1090.185,1068.497,1089.909,2381234800,10151048355,17.102,1.5941
2005/7/28,1089.909,1090.11,1097.634,1083.357,1086.548,2469584700,10644640222,-3.361,-0.3084
2005/7/29,1086.548,1084.972,1088.476,1077.122,1083.033,1768394400,7214533114,-3.515,-0.3235
2005/8/1,1083.033,1082.796,1094.151,1081.118,1088.948,1473155100,6157191029,5.915,0.5462
2005/8/2,1088.948,1089.528,1104.044,1084.796,1104.038,1901501900,7692844552,15.09,1.3857
2005/8/3,1104.038,1106.317,1120.679,1103.904,1107.699,3143645400,12776479107,3.661,0.3316
2005/8/4,1107.699,1104.91,1108.163,1099.134,1102.589,1943679800,7868619836,-5.11,-0.4613
2005/8/5,1102.589,1102.62,1129.068,1102.596,1128.743,2709606900,12420792624,26.154,2.3721
2005/8/8,1128.743,1131.803,1146.727,1131.803,1138.882,3023752600,13802876367,10.139,0.8983
2005/8/9,1138.882,1139.122,1152.94,1130.585,1152.534,2715409100,12046498219,13.652,1.1987
